timestamp,value
2025-03-02,1.0835259
2025-03-03,1.0833577
2025-03-04,1.0851331
2025-03-05,1.0886563
2025-03-06,1.095057
2025-03-07,1.09619
2025-03-08,1.0945678
2025-03-09,1.0940361
2025-03-10,1.0922514
2025-03-11,1.0924221
2025-03-12,1.094327
2025-03-13,1.1003419
